timestamp,level,college,buy_frequency,daily_spend,products_bought,stockout_freq,stockout_action,items_not_found,wish_vendors_sold,water_bags_per_week,bread_frequency,cooked_food_frequency,stationery_frequency,toiletries_frequency,vendor_choice_reason,stopped_buying,other_comments,daily_spend_clean,w_water,w_bread,w_food,w_stationery,w_toiletries,buy_freq_clean,stockout_freq_clean,buys_water,buys_stationery,stopped_clean,freq_num,spend_num
5/2/2026 11:33,400,CACOS,Every day,"?500  ?1,000","Bottled water / pure water (sachet/bags), Soft drinks (Coke, Pepsi, Fanta, etc.), Rice / beans / cooked food, Provisions (sugar, milk, etc.), Printing / photocopy, Phone accessories (charger, earpiece, etc.)",Sometimes (once or twice a week),Try another vendor on campus,None  I usually find what I need,Herbal teas,15 bags,Daily,Twice or more daily,Monthly,Monthly,"Their location is more convenient, They always have what I need in stock","Yes, once",Improve food quality,"₦500 – ₦1,000",2,5,5,2,3,Daily,Sometimes,1,0,Yes - once,5,750
5/6/2026 21:28,300,CONAS,Every day,"?500  ?1,000","Soft drinks (Coke, Pepsi, Fanta, etc.), Bread, Instant noodles (Indomie, etc.), Rice / beans / cooked food, Exercise books / jotters / notebooks, Toiletries (soap, toothpaste, tissue, etc.), Medications (paracetamol, malaria drugs, etc.)",Never,Go off campus to buy it,"Cold drinks / chilled beverages, Printing paper / cardboard, Specific provisions (e.g., a particular seasoning or spread), None  I usually find what I need",Yoghurt drinks,1120 bags,35 times a week,Rarely / never,Every 23 weeks,Rarely / never,"Their prices are cheaper, They always have what I need in stock, I have a relationship with the vendor",No,More snack options please,"₦500 – ₦1,000",4,4,1,3,1,Daily,Never,0,1,No,5,750
5/9/2026 9:00,400,CACOS,Once a week,"?500  ?1,000","Bottled water / pure water (sachet/bags), Soft drinks (Coke, Pepsi, Fanta, etc.), Biscuits / Snacks (chin-chin, puff-puff, meatpie etc.), Instant noodles (Indomie, etc.), Rice / beans / cooked food, Provisions (sugar, milk, etc.)",Almost every time,Try another vendor on campus,None  I usually find what I need,Yoghurt drinks,610 bags,Rarely / never,A few times a week,Rarely / never,Weekly,"Their location is more convenient, I have a relationship with the vendor","Yes, more than once",They should be more organised,"₦500 – ₦1,000",3,1,3,1,5,Weekly,Very Often,1,0,Yes - multiple times,2,750
4/29/2026 1:06,300,CONAS,Every day,"?500  ?1,000","Bottled water / pure water (sachet/bags), Soft drinks (Coke, Pepsi, Fanta, etc.), Energy drinks (Predator, Power Horse, etc.), Instant noodles (Indomie, etc.), Rice / beans / cooked food, Airtime / data top-up, Printing / photocopy",Sometimes (once or twice a week),Go without it,"Specific type of bread or food, Medications / First aid items, None  I usually find what I need",Greek yoghurt,15 bags,Once or twice a week,Rarely / never,Rarely / never,Weekly,"Their food or products taste/feel better, They restock quickly, I have a relationship with the vendor","Yes, once",,"₦500 – ₦1,000",2,3,1,1,5,Daily,Sometimes,1,0,Yes - once,5,750
5/4/2026 14:45,200,CBSS,23 times a week,"More than ?3,000","Bottled water / pure water (sachet/bags), Soft drinks (Coke, Pepsi, Fanta, etc.), Instant noodles (Indomie, etc.), Rice / beans / cooked food, Tea / Milo / beverages, Pens / pencils / writing materials",Frequently (several times a week),Try another vendor on campus,"Cold drinks / chilled beverages, Specific type of bread or food, Toiletries (e.g., a specific soap or toothpaste brand), Phone accessories","Intercontinental dishes (Afang, Edikaikong soup)",15 bags,35 times a week,Once a day,Weekly,Weekly,I have a relationship with the vendor,"Yes, more than once",Always have change ready,"More than ₦3,000",2,4,4,5,5,2-3x/week,Frequently,1,1,Yes - multiple times,3,3500
4/29/2026 21:01,100,CBSS,45 times a week,"More than ?3,000","Bottled water / pure water (sachet/bags), Soft drinks (Coke, Pepsi, Fanta, etc.), Biscuits / Snacks (chin-chin, puff-puff, meatpie etc.), Instant noodles (Indomie, etc.), Rice / beans / cooked food, Tea / Milo / beverages, Airtime / data top-up",Sometimes (once or twice a week),Ask a friend to get it for me,"Specific type of bread or food, Phone accessories, Specific provisions (e.g., a particular seasoning or spread)",Gift items,15 bags,Rarely / never,Twice or more daily,Weekly,Rarely / never,"Their location is more convenient, They restock quickly",No,Vendors should restock faster,"More than ₦3,000",2,1,5,5,1,4-5x/week,Sometimes,1,0,No,4,3500
5/4/2026 23:02,300,CBSS,Every day,"More than ?3,000","Bottled water / pure water (sachet/bags), Bread, Instant noodles (Indomie, etc.), Rice / beans / cooked food, Provisions (sugar, milk, etc.), Exercise books / jotters / notebooks, Phone accessories (charger, earpiece, etc.)",Sometimes (once or twice a week),Try another vendor on campus,"Specific snack or food type (e.g., a particular brand), Cold drinks / chilled beverages, Stapler pins / office supplies, Specific type of bread or food, Toiletries (e.g., a specific soap or toothpaste brand)",,15 bags,Once or twice a week,Rarely / never,Every 23 weeks,Rarely / never,"I have a relationship with the vendor, They restock quickly","Yes, more than once",More variety of food is needed,"More than ₦3,000",2,3,1,3,1,Daily,Sometimes,1,1,Yes - multiple times,5,3500
5/6/2026 23:52,400,CBSS,45 times a week,"?1,001  ?2,000","Bottled water / pure water (sachet/bags), Soft drinks (Coke, Pepsi, Fanta, etc.), Bread, Tea / Milo / beverages, Airtime / data top-up, Printing / photocopy, Pens / pencils / writing materials, Toiletries (soap, toothpaste, tissue, etc.), Phone accessories (charger, earpiece, etc.)",Almost every time,Try another vendor on campus,None  I usually find what I need,Toothbrush variety,610 bags,Rarely / never,Rarely / never,Rarely / never,Rarely / never,Their food or products taste/feel better,I've thought about it,More phone accessories vendors needed,"₦1,001 – ₦2,000",3,1,1,1,1,4-5x/week,Very Often,1,1,Considered it,4,1500
5/3/2026 12:20,400,CBSS,23 times a week,"?500  ?1,000","Bottled water / pure water (sachet/bags), Biscuits / Snacks (chin-chin, puff-puff, meatpie etc.), Rice / beans / cooked food, Pens / pencils / writing materials, Toiletries (soap, toothpaste, tissue, etc.)",Sometimes (once or twice a week),Try another vendor on campus,"Specific type of bread or food, Medications / First aid items",,15 bags,Rarely / never,Twice or more daily,Only at the start of semester,Weekly,They restock quickly,"Yes, more than once",More snack options please,"₦500 – ₦1,000",2,1,5,2,5,2-3x/week,Sometimes,1,1,Yes - multiple times,3,750
4/30/2026 22:13,300,CBSS,23 times a week,"?1,001  ?2,000","Bottled water / pure water (sachet/bags), Soft drinks (Coke, Pepsi, Fanta, etc.), Bread, Rice / beans / cooked food, Exercise books / jotters / notebooks",Rarely,Try another vendor on campus,"Specific snack or food type (e.g., a particular brand)",Energy drinks,15 bags,Once or twice a week,Rarely / never,Weekly,Monthly,"Their location is more convenient, They restock quickly","Yes, more than once",,"₦1,001 – ₦2,000",2,3,1,5,3,2-3x/week,Rarely,1,1,Yes - multiple times,3,1500
5/5/2026 17:09,400,CONAS,Every day,"More than ?3,000","Bottled water / pure water (sachet/bags), Soft drinks (Coke, Pepsi, Fanta, etc.), Rice / beans / cooked food, Airtime / data top-up, Printing / photocopy, Phone accessories (charger, earpiece, etc.)",Never,Try another vendor on campus,"Specific provisions (e.g., a particular seasoning or spread)",Energy drinks,15 bags,Once or twice a week,Rarely / never,Rarely / never,Monthly,"I have a relationship with the vendor, Their food or products taste/feel better, Their prices are cheaper",No,They should be more organised,"More than ₦3,000",2,3,1,1,3,Daily,Never,1,0,No,5,3500
4/30/2026 19:18,400,CONAS,Every day,"?2,001  ?3,000","Bottled water / pure water (sachet/bags), Biscuits / Snacks (chin-chin, puff-puff, meatpie etc.), Printing / photocopy, Pens / pencils / writing materials, Medications (paracetamol, malaria drugs, etc.)",Frequently (several times a week),Go without it,Specific type of bread or food,Toothbrush variety,15 bags,Rarely / never,Once a day,Only at the start of semester,Rarely / never,"They restock quickly, Their location is more convenient",I've thought about it,More phone accessories vendors needed,"₦2,001 – ₦3,000",2,1,4,2,1,Daily,Frequently,1,1,Considered it,5,2500
5/4/2026 13:46,400,CACOS,Every day,"?1,001  ?2,000","Bottled water / pure water (sachet/bags), Biscuits / Snacks (chin-chin, puff-puff, meatpie etc.), Rice / beans / cooked food, Tea / Milo / beverages, Airtime / data top-up, Pens / pencils / writing materials",Sometimes (once or twice a week),Go without it,"Specific snack or food type (e.g., a particular brand), Cold drinks / chilled beverages, Specific provisions (e.g., a particular seasoning or spread)",Dettol hand sanitiser,15 bags,Rarely / never,Twice or more daily,Monthly,Rarely / never,Their location is more convenient,"Yes, more than once",Better customer service needed,"₦1,001 – ₦2,000",2,1,5,2,1,Daily,Sometimes,1,1,Yes - multiple times,5,1500
5/10/2026 20:08,400,CACOS,Every day,"?2,001  ?3,000","Bottled water / pure water (sachet/bags), Soft drinks (Coke, Pepsi, Fanta, etc.), Rice / beans / cooked food, Printing / photocopy, Exercise books / jotters / notebooks, Medications (paracetamol, malaria drugs, etc.)",Rarely,Go off campus to buy it,Medications / First aid items,Energy drinks,I don't buy water on campus,Rarely / never,Once a day,Only at the start of semester,Rarely / never,Their location is more convenient,"Yes, more than once",Improve food quality,"₦2,001 – ₦3,000",1,1,4,2,1,Daily,Rarely,1,1,Yes - multiple times,5,2500
5/3/2026 11:31,100,CONAS,Rarely,"?2,001  ?3,000","Bottled water / pure water (sachet/bags), Bread, Instant noodles (Indomie, etc.), Provisions (sugar, milk, etc.), Airtime / data top-up, Exercise books / jotters / notebooks",Rarely,Try another vendor on campus,None  I usually find what I need,Gift items,15 bags,Daily,A few times a week,Rarely / never,Every 2 weeks,"Their prices are cheaper, I have a relationship with the vendor, They restock quickly","Yes, more than once",More phone accessories vendors needed,"₦2,001 – ₦3,000",2,5,3,1,4,Rarely,Rarely,1,1,Yes - multiple times,1,2500
5/10/2026 5:56,400,CBSS,Every day,"?1,001  ?2,000","Bottled water / pure water (sachet/bags), Soft drinks (Coke, Pepsi, Fanta, etc.), Energy drinks (Predator, Power Horse, etc.), Bread, Biscuits / Snacks (chin-chin, puff-puff, meatpie etc.), Instant noodles (Indomie, etc.), Printing / photocopy",Sometimes (once or twice a week),Go off campus to buy it,"Specific snack or food type (e.g., a particular brand), Cold drinks / chilled beverages",Nescafe sachets,610 bags,Rarely / never,Once a day,Rarely / never,Monthly,"Their location is more convenient, I have a relationship with the vendor, They restock quickly",I've thought about it,Sell more affordable provisions,"₦1,001 – ₦2,000",3,1,4,1,3,Daily,Sometimes,1,0,Considered it,5,1500
5/3/2026 14:41,400,CONAS,Every day,"More than ?3,000","Bottled water / pure water (sachet/bags), Rice / beans / cooked food, Printing / photocopy",Rarely,Order it online,"Specific snack or food type (e.g., a particular brand), Phone accessories",Gift items,610 bags,Once or twice a week,A few times a week,Rarely / never,Every 2 weeks,"They always have what I need in stock, I have a relationship with the vendor, They restock quickly","Yes, once",,"More than ₦3,000",3,3,3,1,4,Daily,Rarely,1,0,Yes - once,5,3500
5/10/2026 16:28,400,CONAS,23 times a week,"?1,001  ?2,000","Bottled water / pure water (sachet/bags), Soft drinks (Coke, Pepsi, Fanta, etc.), Energy drinks (Predator, Power Horse, etc.), Bread, Biscuits / Snacks (chin-chin, puff-puff, meatpie etc.), Rice / beans / cooked food, Provisions (sugar, milk, etc.), Pens / pencils / writing materials",Sometimes (once or twice a week),Try another vendor on campus,"Specific snack or food type (e.g., a particular brand), Specific type of bread or food, Toiletries (e.g., a specific soap or toothpaste brand), Medications / First aid items, Phone accessories, Specific provisions (e.g., a particular seasoning or spread)",Toothbrush variety,I don't buy water on campus,Once or twice a week,Rarely / never,Monthly,Monthly,I have a relationship with the vendor,I've thought about it,Vendors should restock faster,"₦1,001 – ₦2,000",1,3,1,2,3,2-3x/week,Sometimes,1,1,Considered it,3,1500
5/7/2026 21:01,400,CACOS,45 times a week,"More than ?3,000","Bottled water / pure water (sachet/bags), Bread, Biscuits / Snacks (chin-chin, puff-puff, meatpie etc.), Rice / beans / cooked food, Tea / Milo / beverages, Printing / photocopy, Exercise books / jotters / notebooks, Toiletries (soap, toothpaste, tissue, etc.)",Rarely,Ask a friend to get it for me,"Toiletries (e.g., a specific soap or toothpaste brand), Phone accessories",Butter bread from oven,I don't buy water on campus,Once or twice a week,A few times a week,Every 23 weeks,Monthly,"They always have what I need in stock, Their food or products taste/feel better, Their location is more convenient",No,Open earlier in the morning,"More than ₦3,000",1,3,3,3,3,4-5x/week,Rarely,1,1,No,4,3500
5/10/2026 6:47,300,CONAS,45 times a week,"?1,001  ?2,000","Bottled water / pure water (sachet/bags), Soft drinks (Coke, Pepsi, Fanta, etc.), Biscuits / Snacks (chin-chin, puff-puff, meatpie etc.), Rice / beans / cooked food, Airtime / data top-up, Phone accessories (charger, earpiece, etc.)",Frequently (several times a week),Try another vendor on campus,"Cold drinks / chilled beverages, None  I usually find what I need",Irish Spring soap,I don't buy water on campus,Once or twice a week,Once a day,Monthly,Every 2 weeks,"Their food or products taste/feel better, They restock quickly, I have a relationship with the vendor","Yes, once",Improve food quality,"₦1,001 – ₦2,000",1,3,4,2,4,4-5x/week,Frequently,1,0,Yes - once,4,1500
5/6/2026 21:23,300,CONAS,23 times a week,"?1,001  ?2,000","Biscuits / Snacks (chin-chin, puff-puff, meatpie etc.), Instant noodles (Indomie, etc.), Rice / beans / cooked food, Airtime / data top-up, Printing / photocopy",Never,Try another vendor on campus,"Cold drinks / chilled beverages, Specific type of bread or food, Medications / First aid items, None  I usually find what I need",Butter bread from oven,I don't buy water on campus,35 times a week,Once a day,Only at the start of semester,Monthly,I have a relationship with the vendor,No,Stay open later at night,"₦1,001 – ₦2,000",1,4,4,2,3,2-3x/week,Never,0,0,No,3,1500
5/5/2026 7:03,200,CACOS,Rarely,"More than ?3,000","Bottled water / pure water (sachet/bags), Soft drinks (Coke, Pepsi, Fanta, etc.), Rice / beans / cooked food, Airtime / data top-up",Almost every time,Go off campus to buy it,"Specific snack or food type (e.g., a particular brand), Toiletries (e.g., a specific soap or toothpaste brand), Phone accessories, Specific provisions (e.g., a particular seasoning or spread)",Fresh juice,15 bags,Rarely / never,Twice or more daily,Rarely / never,Every 2 weeks,"Their location is more convenient, I have a relationship with the vendor",I've thought about it,They should accept transfer payments,"More than ₦3,000",2,1,5,1,4,Rarely,Very Often,1,0,Considered it,1,3500
5/3/2026 8:51,300,CBSS,45 times a week,Less than ?500,"Energy drinks (Predator, Power Horse, etc.), Bread, Biscuits / Snacks (chin-chin, puff-puff, meatpie etc.), Instant noodles (Indomie, etc.), Rice / beans / cooked food, Provisions (sugar, milk, etc.), Printing / photocopy, Pens / pencils / writing materials, Exercise books / jotters / notebooks, Phone accessories (charger, earpiece, etc.)",Sometimes (once or twice a week),Order it online,"Specific snack or food type (e.g., a particular brand), Toiletries (e.g., a specific soap or toothpaste brand), None  I usually find what I need",Sardine bread,I don't buy water on campus,35 times a week,Once a day,Only at the start of semester,Monthly,"They restock quickly, Their food or products taste/feel better, They always have what I need in stock","Yes, more than once",,Less than ₦500,1,4,4,2,3,4-5x/week,Sometimes,0,1,Yes - multiple times,4,250
